name,outer,inner,N,nnz,coo_sd,coo_mflops,coo_sum,coo_l1,coo_l2,coo_l3,coo_bp,csr_sd,csr_mflops,csr_sum,csr_l1,csr_l2,csr_l3,csr_bp,dia_sd,dia_mflops,dia_sum,dia_l1,dia_l2,dia_l3,dia_bp,ell_sd,ell_mflops,ell_sum,ell_l1,ell_l2,ell_l3,ell_bp
hangGlider_5,30,500,16011,155246,251.020477,1374.45,16889,585875806,37397345,79,0,447.737967,2449.34,16889,416987262,27944278,89,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_3,30,5000,2871,32022,239.661799,1312.67,17900,1000214368,59625359,38,0,439.109453,2392.89,17900,708701827,24276000,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_3,30,1000,5082,53219,240.165352,1307.82,16125,375223936,23692498,111,0,389.950029,2135.24,16125,254853268,14417760,61,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_7,30,5000,3057,37150,231.412715,1267.24,53660,1238745382,58705266,87,0,428.706469,2344.99,53660,870667219,31637947,156,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_2,30,10000,329,5817,228.775631,1229.93,25148,332838748,830,23,0,508.462495,2474.93,25148,221496843,364,6,1,-1,-1,-1,-1,-1,-1,-1,183.440933,993.507,25148,536431216,16937,14,0
tumorAntiAngiogenesis_3,30,100000,410,3952,251.630961,1377.87,2577,2223390965,2049,166,0,439.353479,2401.89,2577,1216240933,803,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_7,30,100000,475,4597,248.457100,1360.48,1621,2642264762,2917,73,0,441.640120,2415.59,1621,1767425830,1015,159,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
goddardRocketProblem_2,30,10000,867,9058,245.571073,1343.73,45112,549627027,12527804,30,0,453.565252,2371.61,45112,386096624,1413,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_3,30,10000,467,5103,249.292511,1352.72,64053,295789765,2001,36,0,511.086954,2404.45,64053,202358298,346,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_6,30,5000,3431,36741,240.410258,1316.3,24566,1176532337,71750808,169,0,428.449915,2340.89,24566,828490316,44645206,23,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
orbitRaising_4,30,10000,915,7790,257.557273,1406.59,28230,471298780,1542,31,0,434.341628,2334.69,28230,334567602,678,9,1,321.226212,1709.87,28230,576587337,14922076,89,1,169.322095,927.401,28230,804624470,2010950,84,0
spaceStation_1,30,100000,99,927,257.792264,1399.04,40952,17187,368,34,0,477.862924,2480.89,40952,3105,180,9,0,-1,-1,-1,-1,-1,-1,-1,234.442646,1277.04,40952,20740,316,64,1
freeFlyingRobot_7,30,5000,3918,31046,262.051201,1432.95,22393,1005509065,43319805,173,0,409.172105,2229.94,22393,745129298,24386690,32,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_16,30,5000,6078,44006,267.301044,1463.71,17189,1500443376,82300121,189,0,411.083070,2247.4,17189,1105852245,74133371,38,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_4,30,5000,3191,36516,239.114126,1309.66,25056,1157392027,59069513,146,0,442.316780,2422.59,25056,815299108,50461828,64,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_4,30,10000,950,13626,239.526700,1311.78,6240,803745930,102328,98,0,456.587902,2500.76,6240,556986014,44925,26,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_12,30,10000,1410,19728,238.765165,1307.6,33899,1181228850,38738393,176,0,443.616102,2429.58,33899,823015433,47073,220,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
OPF_3754,30,500,15435,141478,255.945710,1401.78,2253,599943536,41435400,122,0,432.400749,2367.52,2253,435975510,32674323,44,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TSC_OPF_1047,30,1,8140,2012833,151.383039,828.912,28474,12566165,2448833,629163,0,419.191833,2295.13,28474,7922269,2328962,403604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
OPF_10000,30,500,43887,426898,247.896280,1357.78,38036,1973217013,233657634,8676,0,409.442215,2242.59,38036,1490589657,198552272,775940,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
HTC_336_9129,30,500,226340,762969,269.106309,1473.94,34611,3192017817,495115542,19262976,0,342.073585,1873.6,34611,2586392447,332320317,11216143,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
OPF_6000,30,500,29902,274697,250.350476,1371.2,39934,1269628185,115799950,743,0,424.694802,2326.1,39934,949694663,94345406,313,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
HTC_336_4438,30,500,226340,783496,260.300525,1425.72,63537,3253152479,638846242,36308955,0,351.681622,1926.22,63537,2637242057,293528504,4743560,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TSC_OPF_300,30,500,9774,820783,167.197265,915.775,52003,2687362752,205655222,33100588,0,458.853799,2513.22,52003,1738160580,93927089,56102,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Stanford,30,1,281903,2312497,114.414872,626.127,29775,75902238,61365155,10421067,0,145.945121,799.241,29775,71746439,59869830,7424119,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Stanford_Berkeley,30,1,683446,7583376,169.298413,927.135,43239,58344176,15564033,3588345,0,303.920225,1664.62,43239,42293525,14381472,3032072,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cage4,30,1000000,9,49,311.138367,1609.05,16824,794,153,32,1,404.300749,2073.23,16824,434,187,10,0,147.054499,805.43,16824,661,173,38,0,409.175426,1971.83,16824,544,206,10,0
cage6,30,100000,93,785,280.357231,1527.73,58177,17898,361,22,0,468.919726,2387.5,58177,2543,303,10,0,-1,-1,-1,-1,-1,-1,-1,274.994758,1475.85,58177,12789,345,215,1
cage7,30,100000,340,3084,268.918896,1472.92,65035,1316202078,937,156,0,446.158488,2443.29,65035,35525485,861,68,1,-1,-1,-1,-1,-1,-1,-1,252.068697,1380.39,65035,1895677926,5217,79,0
cage9,30,5000,3534,41594,250.103378,1369.77,18237,1302783652,77675159,93,0,411.226526,2251.6,18237,928478433,47674857,137,3,-1,-1,-1,-1,-1,-1,-1,231.934424,1270.35,18237,2596995734,86765829,144,0
cage12,30,1,130228,2032536,202.678713,1110.08,58301,14873755,4712359,681742,0,390.107073,2135.69,58301,10677471,3472769,448323,2,-1,-1,-1,-1,-1,-1,-1,183.472311,1004.53,58301,28430098,11117662,942704,0
cage11,30,500,39082,559722,237.208790,1299.24,59373,2035682760,166760037,5752776,0,434.134502,2377.81,59373,1413779690,119378807,525796,2,-1,-1,-1,-1,-1,-1,-1,201.594037,1104.17,59373,3699216569,683603142,3896114,0
cage10,30,500,11397,150645,245.542190,1344.86,2324,537775220,34178823,106,0,437.630592,2396.7,2324,369161954,24099453,71,2,-1,-1,-1,-1,-1,-1,-1,237.900936,1303,2324,907007416,43118866,277,0
cage5,30,1000000,37,233,307.296288,1683.1,55736,2772,319,211,0,438.234449,2395.77,55736,4026,662,119,0,104.391635,571.775,55736,17985,2013,137,0,239.393890,1308.93,55736,62879,59102,63784,2
cage8,30,10000,1015,11003,249.164897,1364.69,62339,662236908,93006,26488,0,434.865376,2381.77,62339,471309270,13903,14249,2,-1,-1,-1,-1,-1,-1,-1,274.268798,1500.97,62339,696409160,195320,90263,0
cage13,30,1,445315,7479343,191.839190,1050.55,19938,55750491,17191775,2570717,0,371.990927,2035.55,19938,39950887,14145638,2062861,2,-1,-1,-1,-1,-1,-1,-1,164.813111,902.256,19938,103828941,36773503,3286666,0
utm5940,30,1000,5940,83842,233.053189,1275.59,42971,571473854,30959514,63,0,457.640179,2506.46,42971,388442552,22676086,37,1,248.074293,1358.6,42971,2109079867,125421650,235,0,213.080724,1167.08,42971,1278594470,38056358,104,0
utm300,30,100000,300,3155,232.490201,1273.09,13578,1728854182,3014,70,0,458.987510,2513.64,13578,95526456,1358,335,1,217.182546,1189.33,13578,3783812908,29087,174,1,143.775433,787.489,13578,3644260896,46961,196,0
utm1700b,30,5000,1700,21509,234.896021,1285.97,22422,640515857,24078000,60,0,459.446555,2494.11,22422,454027777,9420627,22,1,255.239076,1397.97,22422,1049472864,185414683,60,0,196.956093,1078.75,22422,967105395,64721444,174,0
utm3060,30,5000,3060,42211,230.836498,1264.33,28452,1249383713,67011583,62,0,466.035677,2551.6,28452,878703034,49694822,45,1,259.566681,1421.69,28452,3892170431,321636258,133,0,214.714656,1175.94,28452,3223660604,92266100,196,0
LeGresley_87936,30,500,87936,593276,236.788737,1296.93,18988,2321021648,227482237,3700950,0,272.611078,1493.12,18988,1689783214,162784768,823643,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LeGresley_2508,30,10000,2508,16727,269.648251,1476.28,2957,1102887373,13821949,56,0,277.391837,1516.24,2957,826253717,921316,42,9,-1,-1,-1,-1,-1,-1,-1,107.829907,590.584,2957,3555393496,167314847,69,0
LeGresley_4908,30,5000,4908,30482,275.867935,1508.69,58143,1150631509,76809289,110,0,301.225596,1648.92,58143,876584690,23761501,27,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pds10,30,500,16558,149658,248.180941,1359.14,4686,523405465,34513455,289,0,342.859745,1877.85,4686,367014206,21125205,108,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
minsurfo,30,500,40806,203622,319.721456,1751.11,16475,701278707,49424478,714,0,389.266562,2132.01,16475,511055803,28896588,299,0,657.238635,3599.64,16475,772387140,486452352,412,0,369.035815,2021.2,16475,887827769,195740880,424,0
inline_1,30,1,503712,36816170,163.056135,893.021,51828,258904074,76222192,12114008,0,397.384633,2176.03,51828,176593518,67246129,9712548,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ldoor,30,1,952203,42493817,169.855235,930.293,51775,292631183,95074861,17136530,0,373.605062,2046.22,51775,199581173,85186721,14544028,2,-1,-1,-1,-1,-1,-1,-1,138.331566,757.609,51775,603840489,296296394,69166441,0
bmwcra_1,30,1,148770,10641602,166.811626,913.595,59562,69930419,17449067,3415896,0,413.787221,2265.59,59562,46018331,16300351,2667894,1,-1,-1,-1,-1,-1,-1,-1,79.981506,437.817,41405,277110990,90750122,7986090,0
oilpan,30,1,73752,2148558,185.083114,1013.73,34969,13919799,3972249,677586,0,418.352243,2290.45,34969,9382049,3283997,491006,2,-1,-1,-1,-1,-1,-1,-1,175.821560,962.975,34969,33009114,13298985,938256,0
copter2,30,500,55476,759952,219.310292,1201.21,9209,3020030856,310742194,21238459,0,360.399208,1973.98,9209,2203933255,170165005,1727357,5,-1,-1,-1,-1,-1,-1,-1,116.412172,637.613,31947,9406990714,3376410658,241821958,0
wathen120,30,500,36441,565761,221.036414,1210.66,4265,1863002712,113966052,4874379,0,510.852789,2798.03,4265,1238644995,82931618,33538,0,-1,-1,-1,-1,-1,-1,-1,311.021588,1703.52,4265,2777213623,632926770,890321,0
apache2,30,1,715176,4817870,216.873777,1187.79,30590,36368270,11942930,1876046,0,323.161657,1769.75,30590,26976981,8734126,1465877,0,470.776683,2577,30590,43500176,31691213,3283445,0,303.811749,1662.51,30590,42788827,19373240,1798415,0
jnlbrng1,30,500,40000,199200,320.833043,1757.21,63755,684008157,50888639,395,0,390.821180,2140.57,63755,499781968,29164172,341,0,944.976463,5175.64,63755,562368406,364102587,498,0,439.650935,2407.72,63755,765049657,207612781,293,0
ford1,30,500,18728,101576,306.146386,1676.56,6823,379577759,34043523,41,0,319.581121,1722.52,6823,278948326,20921454,49,4,-1,-1,-1,-1,-1,-1,-1,120.816319,661.73,6823,1057487740,90645081,314,0
torsion1,30,500,40000,197608,320.542684,1755.54,36581,679909007,50475490,441,0,389.054973,2130.7,36581,496345041,29456096,154,0,932.622503,5072.4,36581,562343919,347616096,339,0,437.549072,2396.32,36581,765822951,198246353,358,0
opt1,30,1,15449,1930655,158.431591,867.756,40572,12003694,2844093,602474,0,415.142740,2264.03,40572,7821998,2508139,421107,0,-1,-1,-1,-1,-1,-1,-1,206.148487,1128.92,40572,26544763,6000981,771083,0
finance256,30,500,37376,298496,262.187932,1435.78,20495,1035680457,67481149,712,0,433.795994,2375.72,20495,730973552,51113644,479,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cvxbqp1,30,500,50000,349968,272.856313,1494.44,530,1712364486,129225130,2774,0,411.410697,2253.32,530,1359757772,130356627,941,0,-1,-1,-1,-1,-1,-1,-1,296.376234,1623.3,530,2708959205,632770128,1982,0
s3dkq4m2,30,1,90449,4427725,178.737947,978.795,35789,28036027,7711620,1380642,0,419.091613,2291.78,35789,18430841,6927941,1112422,1,-1,-1,-1,-1,-1,-1,-1,341.421983,1868.04,35789,37141679,15166671,1039916,0
gridgena,30,500,48962,512084,259.986475,1423.97,33043,1762654118,98961849,1719234,0,453.433852,2483.52,33043,1188342563,70548833,180043,1,195.131125,1068.76,33043,6556378423,4248929902,3647275,0,268.831147,1472.42,33043,2864324484,539266381,134652,0
ramage02,30,1,16830,2866352,155.320770,850.718,54816,17701550,4238344,926702,0,414.972923,2272.36,54816,11424203,4255610,671339,0,-1,-1,-1,-1,-1,-1,-1,248.647111,1361.45,54816,34098576,8392232,894535,0
crankseg_1,30,1,52804,10614210,154.035150,843.675,5077,70999276,15666958,3593969,0,413.576230,2264.53,5077,46030744,16111059,2837709,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wathen100,30,500,30401,471601,222.540919,1218.89,325,1566799129,82926727,15490,0,510.830302,2797.9,325,1036466927,68014896,1474,0,-1,-1,-1,-1,-1,-1,-1,320.444379,1755.1,325,2316443050,496780344,654292,0
s3dkt3m2,30,1,90449,3686223,184.751577,1011.91,27265,22976625,6908578,1132280,0,417.549621,2283.93,27265,15081601,5965964,885334,2,-1,-1,-1,-1,-1,-1,-1,362.851752,1987.16,27265,28983503,11890792,839007,0
hood,30,1,220542,9895422,171.487143,939.194,8268,67604565,22559354,3628026,0,386.981852,2118.99,8268,46087978,20336987,2944242,2,-1,-1,-1,-1,-1,-1,-1,189.436235,1037.42,8268,142821920,66905568,6466584,0
ford2,30,500,100196,544688,245.163120,1342.8,9930,2074193522,204336215,4628394,0,303.948184,1664.78,9930,1523440611,147648636,999456,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
obstclae,30,500,40000,197608,321.127353,1758.84,36581,679550944,51009851,159,0,389.763048,2134.76,36581,496142318,31361418,284,0,926.989611,5064.11,36581,562349230,374500763,198,0,437.894107,2398.37,36581,764916416,198593460,330,0
vanbody,30,1,47072,2329056,176.801580,967.906,17105,15333774,4143317,743038,0,418.364693,2290.2,17105,10307861,3430734,530427,1,-1,-1,-1,-1,-1,-1,-1,83.934611,459.614,40721,67747937,26752293,2298415,0
pwt,30,500,36519,326107,277.386540,1519.25,62673,1146180048,79916483,22108,0,447.415389,2450.56,62673,801055443,64419729,631,0,-1,-1,-1,-1,-1,-1,-1,244.397262,1338.44,62673,1903298628,330669737,2480,0
bmw7st_1,30,1,141347,7318399,172.950106,947.169,37042,48082326,13052362,2436940,0,410.066929,2244.72,37042,32004209,11966301,1933789,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
crankseg_2,30,1,63838,14148858,153.260944,839.374,30692,95556986,20136680,4643719,0,409.756675,2243.84,30692,62230526,21043838,3306371,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
srb1,30,1,54924,2962152,172.952970,947,57798,18878904,5203739,939549,0,417.585243,2280.33,57798,12356782,4568730,730362,1,-1,-1,-1,-1,-1,-1,-1,80.757695,442.224,12752,90034479,35139717,3138802,0
copter1,30,500,17222,211064,241.613759,1323.36,47021,728048564,40556307,152,0,487.495056,2667.95,47021,498762863,30895283,69,0,625.398287,3414.12,47021,1022867747,86470238,399,0,284.874680,1559.83,47021,1237333339,93991235,403,0
apache1,30,500,80800,542184,229.940194,1259.42,43619,2029903222,104079584,399222,0,358.820630,1965.33,43619,1460620228,68613399,2570,0,879.366992,4816.41,43619,1593056481,1044150390,1486,0,414.092725,2268.07,43619,2135025568,446303797,3974,0
thermal2,30,1,1228045,8580313,190.631073,1044.01,54034,95847804,33285536,8336517,0,225.364567,1234.15,54034,79618220,23973230,7321528,7,-1,-1,-1,-1,-1,-1,-1,138.733298,759.739,54034,156476982,53852876,12534013,0
thermal1,30,500,82654,574458,255.665027,1400.32,14340,2521102788,200164066,1352214,0,303.183805,1660.59,14340,1878551858,141972219,7352,7,-1,-1,-1,-1,-1,-1,-1,254.928447,1396.29,14340,3536489061,874212610,709688,0
fp,30,500,7548,834222,164.790228,902.592,50704,2824993778,188669693,17228757,0,458.024391,2508.67,50704,1779720000,116732885,60265,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cz308,30,100000,308,3182,242.149526,1326.16,26182,1691999355,991,130,0,422.493810,2307.98,26182,71387257,935,120,2,-1,-1,-1,-1,-1,-1,-1,172.941413,947.235,26182,3096982401,10352,299,0
cz1268,30,10000,1268,12786,243.548188,1329.23,1678,769426856,78674,44,0,413.983953,2261.51,1678,553244242,7817,18,2,-1,-1,-1,-1,-1,-1,-1,170.162539,932.001,1678,1304295492,39036345,354,0
cz148,30,100000,148,1527,241.714662,1321.39,44337,113396,622,213,0,441.808602,2413.81,44337,19435,631,12,1,-1,-1,-1,-1,-1,-1,-1,137.740651,754.429,44337,1784230065,951,56,0
cz10228,30,500,10228,102876,241.223790,1321.17,8980,340047512,20056609,62,0,421.620230,2309.1,8980,234135428,14115175,50,1,-1,-1,-1,-1,-1,-1,-1,159.871787,875.63,8980,1017472566,43564998,178,0
cz5108,30,1000,5108,51412,241.267116,1321.44,23095,339813028,20172122,45,0,410.704114,2243.61,23095,234299037,14195792,17,2,-1,-1,-1,-1,-1,-1,-1,164.679308,901.76,23095,1024230353,30180639,63,0
cz628,30,10000,628,6346,246.053292,1323.96,18720,382586792,1351,18,0,441.424139,2230.42,18720,275092411,1291,8,1,-1,-1,-1,-1,-1,-1,-1,170.192152,931.634,18720,631813977,22382,33,0
cz2548,30,5000,2548,25674,246.259304,1348.79,2583,771188943,28499753,43,0,414.783161,2271.09,2583,554027457,4094824,180,2,-1,-1,-1,-1,-1,-1,-1,166.981296,914.579,2583,2271205629,70481344,72,0
cz20468,30,500,20468,206076,239.132269,1309.74,60108,681209195,39046145,990,0,427.868763,2343.48,60108,468872769,27323783,353,1,-1,-1,-1,-1,-1,-1,-1,158.897720,870.305,60108,1997088524,349559183,2438,0
cz40948,30,500,40948,412148,238.925338,1308.63,13006,1364298140,75906838,1379,0,427.157754,2339.59,13006,940234080,61651194,994,1,-1,-1,-1,-1,-1,-1,-1,157.226852,861.16,13006,4014470176,1023119823,159120,0
GD00_a,30,1000000,352,458,359.175535,1966.82,24661,37360,624,244,0,239.720754,1302.76,24661,39687,2257,275,0,-1,-1,-1,-1,-1,-1,-1,117.132778,641.502,24661,560582,2930,275,0
GD97_c,30,1000000,452,460,201.740983,1104.81,39284,74825,961,134,0,176.726181,967.568,39284,39160,1594,487,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GD96_d,30,1000000,180,229,243.134640,1331.61,43326,4844,288,51,0,250.264729,1370.75,43326,4556,357,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GD01_b,30,1000000,18,37,338.444696,1704.82,35178,688,152,25,2,293.967629,1553.91,35178,446,209,5,0,62.584960,341.446,35178,1040,203,35,0,293.691587,1532.18,35178,349,184,8,0
USpowerGrid,30,10000,4941,13188,315.845403,1718.58,13552,970804647,556858,96,0,146.268345,801.112,13552,810287637,257766,35,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Erdos981,30,100000,485,2762,245.990375,1347.29,25524,1382698803,765,194,0,418.934754,2287.15,25524,431741773,1905,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Erdos991,30,100000,492,2834,242.373217,1326.46,10898,1618371915,994,96,0,425.918684,2332.64,10898,385495991,912,106,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Reuters911,30,500,13332,296076,174.255920,954.425,1085,2776743770,50619969,1339,0,368.324494,2017.35,1085,2269235917,44528226,619,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GD95_a,30,1000000,36,57,331.058181,1812.79,11432,1100,246,83,1,282.319544,1469.2,11432,885,141,12,0,-1,-1,-1,-1,-1,-1,-1,85.526818,468.293,11432,3724,744,252,2
EVA,30,10000,8497,6726,202.767418,1095.64,47848,730937796,15316,37,0,144.962301,793.079,47848,839059784,115788,43,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GD06_Java,30,10000,1538,8032,256.779761,1406.35,3334,502040575,3469,36,0,301.767651,1652.59,3334,372387707,1382,15,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
EAT_SR,30,500,23219,325589,188.027043,1029.86,55453,3610428938,87575856,1577,0,349.729360,1915.51,55453,3144009522,116858284,1086,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GD02_b,30,1000000,80,232,309.266242,1691.39,44734,4972,298,123,0,356.299376,1945.02,44734,4250,845,21,0,-1,-1,-1,-1,-1,-1,-1,201.770329,1104,44734,10911,491,42,1
GD01_Acap,30,100000,953,645,314.142064,1720.4,62815,10463,647,332,0,139.109317,760.352,62815,50826,1389,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Stranke94,30,1000000,10,90,284.540611,1556.4,22107,1091,170,35,1,484.379730,2496.88,22107,954,317,55,0,174.276401,954.538,22107,1237,384,100,0,437.342176,2279.56,22107,455,193,14,0
GD02_a,30,1000000,23,87,277.649887,1520.72,21148,1820,160,27,1,394.051481,2158.23,21148,508,194,13,0,45.899509,251.376,21148,10448,527,276,0,110.866522,605.811,21148,6260,373,202,0
GD99_b,30,1000000,64,252,309.091509,1691.52,1692,5091,463,184,0,383.180703,2092.09,1692,3235,587,25,0,-1,-1,-1,-1,-1,-1,-1,399.168131,2186.17,1692,3173,821,53,1
GD96_b,30,1000000,111,193,322.786034,1766.48,56535,6501,316,51,0,281.197193,1539.13,56535,4882,475,33,0,-1,-1,-1,-1,-1,-1,-1,124.629705,682.614,56535,15631,1820,114,1
Zewail,30,1000,6752,54233,205.316717,1124.54,26662,443172608,25570285,27,0,290.449279,1569.7,26662,303134157,19042904,16,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SciMet,30,10000,3084,10413,238.680059,1303.49,13078,695077661,136413,165,0,261.199966,1430.08,13078,552682113,26669,41,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GD98_a,30,1000000,38,50,267.090874,1395.22,19687,940,155,45,1,239.708636,1264.2,19687,664,251,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
football,30,1000000,35,118,299.230124,1637.37,65138,1634,274,44,0,385.774914,2109.77,65138,716,348,17,0,-1,-1,-1,-1,-1,-1,-1,128.313680,702.414,65138,6227,395,56,2
dictionary28,30,500,52652,178076,249.354253,1365.38,59660,1039477497,103899785,344,0,152.770879,836.71,59660,874702373,57094686,198,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sandi_authors,30,1000000,86,248,320.369020,1754.68,57069,5113,390,152,0,361.232835,1978.54,57069,3616,537,34,0,-1,-1,-1,-1,-1,-1,-1,102.176132,559.506,57069,44351,1503,403,1
SmallW,30,100000,396,994,209.071224,1145.11,17058,20353,483,38,0,304.985831,1667.47,17058,19958,331,122,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Tina_AskCog,30,1000000,11,36,309.940245,1556.26,51093,874,239,78,2,352.534104,1930.49,51093,398,175,9,0,70.862532,388.099,51093,3384,926,952,0,202.566275,1108.27,51093,4915,2892,3510,0
internet,30,500,124651,207214,227.653326,1246.18,15476,1481581159,553682777,34583,0,90.675934,496.64,15476,1373214182,515589068,96225,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Erdos982,30,10000,5822,14750,246.421189,1346.75,26033,1280043109,34056194,7628,0,228.726004,1248,26033,1020595499,29961968,18822,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GD95_c,30,1000000,62,287,309.975169,1696.94,12686,7592,1067,907,0,410.367400,2240.98,12686,4434,534,31,0,-1,-1,-1,-1,-1,-1,-1,127.961009,700.867,12686,40624,3819,279,1
yeast,30,10000,2361,13828,236.980959,1296.9,8379,853746787,10319296,46,0,261.971193,1434.85,8379,615270220,73940,243,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Tina_DisCog,30,1000000,11,48,308.724548,1576.4,31716,843,130,18,2,390.773585,2140.19,31716,266,122,6,0,90.626847,493.832,31716,840,369,20,0,238.953128,1249.28,31716,373,117,11,0
